Date	Game	Song	Group	Composers	Converters	Binary	Audio	Duration	Tracks	Categories	Notes
|Wed Dec 13 2023 20:49:48 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Mist Ache	|bgm	|Lee Jackson	|Mr_Rippe	|binaries/Rise Of The Triad/Mist Ache by Mr_Rippe (d82875c7-c994-46ed-872a-503bf0436085).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030035854332004/MistAche.mp3?ex=658e2039&is=657bab39&hm=ff464009dc6ef1ccac8d2742dcebae2c4ef0e783bb262be36c2ffe40f17ec428&	|260.66679700000003	|11	|Exteriors, Gloomy	||
|Wed Dec 13 2023 20:51:44 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Oww!	|bgm	|Lee Jackson	|Wibdiwoh	|binaries/Rise Of The Triad/Oww by Wibdiwoh (22111afa-d6e1-4661-af2e-2dc200199bd6).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030070327324742/Oww.mp3?ex=658e2041&is=657bab41&hm=25ed9f477f9f0879908bd2b5a7dbc1a696f6edf4472748caefec22be54dc682e&	|134.125	|15	|Interiors, Calm	||
|Wed Dec 13 2023 21:07:22 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|God Rest Ye, Deadly Gentlemen	|bgm	|Lee Jackson, Unknown	|Schwartz Gandhi	|binaries/Rise Of The Triad/God Rest Ye, Deadly Gentlemen by Schwartz Gandhi (134d3190-8315-46d2-8b7d-0e342e9b04a1).bin	|https://www.youtube.com/watch?v=5l5EfJ8fkgA	|95.94097222222223	|13	|Exteriors	||
|Wed Dec 13 2023 21:21:21 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Smoke and Mirrors	|bgm	|Lee Jackson	|Schwartz Gandhi	|binaries/Rise Of The Triad/Smoke and Mirrors by Schwartz Gandhi (cccc3436-ae4f-4dd3-bf25-324c00a97533).bin	|https://youtu.be/BECTAoT7_is	|162.712	|12	|Interiors, Gloomy	||
|Wed Dec 13 2023 21:24:29 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Spray	|bgm	|Lee Jackson	|Wibdiwoh	|binaries/Rise Of The Triad/Spray by Wibdiwoh (0354bcae-f8c3-4001-963d-a9224e073afb).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030151084462171/Spray.mp3?ex=658e2054&is=657bab54&hm=4ddcc90d1ca944ff1e030b2aec67cbeb1661dbfaba47e8b656e4eae35b220dcc&	|149.09471825000003	|16	|Fights, Exteriors, Happy	||
|Wed Dec 13 2023 21:28:44 GMT-0600 (Central Standard Time)	|Super Smash Bros.	|Master Hand (Final Destination)	|bgm	|Hirokazu Ando	|CaptainofGarbage	|binaries/Super Smash Bros/Master Hand (Final Destination) by CaptainofGarbage (cd1a262a-d5af-4c22-85dd-8e586b5b3790).bin	|https://www.youtube.com/watch?v=tcsVweKb_YQ	|76.9566538125	|17	|Fights, Minigames	||
|Wed Dec 13 2023 21:30:57 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Run Like Smeg	|bgm	|Lee Jackson	|Cmellz	|binaries/Rise Of The Triad/Run Like Smeg by Cmellz (9e6aa320-0a42-4927-b210-b71cbfed2bc0).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030181304410112/RunLikeSmeg.mp3?ex=658e205c&is=657bab5c&hm=9c5f0d40737efe261c2b96217c5fffb4d982a7208e9ed02253012a82b3b9d95a&	|135.652296	|15	|Interiors, Calm	||
|Wed Dec 13 2023 21:34:26 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|How'd I Do	|bgm	|Lee Jackson	|UmedMuzl	|binaries/Rise Of The Triad/Howd I Do by UmedMuzl (3daa76bd-2e4f-44f0-a787-025b348c14cf).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030198551380079/HowdIDo.mp3?ex=658e2060&is=657bab60&hm=ce64902558c3a0e90f7fb755c62d75863a152d94464eef690fc2c243fc664987&	|50.8544921875	|16	|Lobbies and Shops, Exteriors, Minigames, Happy	||
|Wed Dec 13 2023 21:40:14 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Havana Smooth	|bgm	|Lee Jackson	|Wibdiwoh	|binaries/Rise Of The Triad/Havana Smooth by Wibdiwoh (15e2901a-ac03-4c1a-92e9-2936834d86e8).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030227068456970/HavanaSmooth.mp3?ex=658e2066&is=657bab66&hm=754e95a6307aefdc47b51179335fd0d91e19977ec6ce75b6347d3d3e2fc2b6c8&	|187.95786027083335	|15	|Exteriors, Calm	||
|Wed Dec 13 2023 21:44:24 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Chant	|bgm	|Lee Jackson	|ivelischpfuli, GlitchGlider	|binaries/Rise Of The Triad/Chant by ivelischpfuli, GlitchGlider (5d3ff62a-5682-4ebe-941a-efe3fc3a1de3).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030256466341918/Chant.mp3?ex=658e206d&is=657bab6d&hm=7b4aa448561433602091b69cf0a0263aa5b514b40d155e2f609729b1c2fbba16&	|185.488450875	|10	|Interiors	||
|Wed Dec 13 2023 21:47:14 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Music For the Funeral of Queen Mary	|bgm	|Lee Jackson, Henry Purcell	|Mr_Rippe	|binaries/Rise Of The Triad/Music For the Funeral of Queen Mary by Mr_Rippe (4dc3a3df-7b18-4a89-a305-2f2a02ef2995).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030288905076867/MusicFortheFuneralofQueenMary.mp3?ex=658e2075&is=657bab75&hm=31693aff9af02f73f3ec92930f8c51c821241d7bb6680e85f434516ec10f5567&	|211.79375	|12	|Interiors, Gloomy	||
|Wed Dec 13 2023 21:50:38 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Task Force	|bgm	|Lee Jackson	|Mr_Rippe	|binaries/Rise Of The Triad/Task Force by Mr_Rippe (a8789d77-1f7b-4b98-b68d-e1fd6e88ab89).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030334845304853/TaskForce.mp3?ex=658e2080&is=657bab80&hm=4fd79a705d1751a33e020a6373ad6ac27eb3adfba12ea6ed6a122cf95fb8b272&	|272.9895833333333	|16	|Exteriors, Gloomy	||
|Wed Dec 13 2023 21:55:52 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|KISS OFF	|bgm	|Lee Jackson	|GlitchGlider	|binaries/Rise Of The Triad/KISS OFF by GlitchGlider (d30a71e1-47a0-4a16-b303-37e63073de80).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030367149838467/KISSOFF.mp3?ex=658e2088&is=657bab88&hm=b73f7e87ce7208c39b30f8b51983cc9608515af1174fd4342975a65fc8910577&	|102.42083333333333	|14	|Interiors, Happy	||
|Wed Dec 13 2023 21:59:22 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Adagio For String and Organ	|bgm	|Lee Jackson, Remo Giazotto	|Schwartz Gandhi	|binaries/Rise Of The Triad/Adagio For String and Organ by Schwartz Gandhi (b3e403fc-9aee-486e-9eab-21fbc8340253).bin	|https://www.youtube.com/watch?v=GbUg1n1umtc	|166.9596913263889	|12	|Exteriors, Happy	||
|Wed Dec 13 2023 22:03:36 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Shards	|bgm	|Lee Jackson	|Schwartz Gandhi	|binaries/Rise Of The Triad/Shards by Schwartz Gandhi (0000aafa-d382-4905-8459-1569a1b9ac06).bin	|https://www.youtube.com/watch?v=kZXtmMKd_wc	|148.44334746527775	|10	|Exteriors, Gloomy	||
|Wed Dec 13 2023 22:06:16 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|I Choose The Stairs	|bgm	|Lee Jackson	|Wibdiwoh	|binaries/Rise Of The Triad/I Choose The Stairs by Wibdiwoh (38e23960-7738-464c-a39e-47b380d8fb88).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030441988792361/IChooseTheStairs.mp3?ex=658e209a&is=657bab9a&hm=66c11c4f5aac17ed5bc7af6030002641a28a80a946b34638e1adecc904445ceb&	|197.523483	|16	|Exteriors, Happy	||
|Wed Dec 13 2023 22:10:31 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|CCCool	|bgm	|Lee Jackson	|GlitchGlider	|binaries/Rise Of The Triad/CCCool by GlitchGlider (473f4dc8-49f1-4ad4-9ffc-a78fd2902dba).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030470547808286/CCCool.mp3?ex=658e20a0&is=657baba0&hm=aa7403b9ab975aa62b2882fd3cb438d50a7520bec85b04c7b8c0cfd2f4c804c8&	|157.509765625	|14	|Lobbies and Shops, Interiors, Calm	||
|Wed Dec 13 2023 22:14:29 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Excalibur	|bgm	|Bobby Prince	|adeleine64DS, Sniperwave, Schwartz Gandhi	|binaries/Rise Of The Triad/Excalibur by adeleine64DS, Sniperwave, Schwartz Gandhi (ea7183a3-3b84-483f-8de0-3fff22409805).bin	|https://www.youtube.com/watch?v=CnivJQq5sgg	|272	|15	|Exteriors, Gloomy	||
|Wed Dec 13 2023 22:18:00 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Suck This	|bgm	|Lee Jackson	|Wibdiwoh	|binaries/Rise Of The Triad/Suck This by Wibdiwoh (b11cca4a-93e0-47db-8464-874bd090846e).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030496971931799/SuckThis.mp3?ex=658e20a7&is=657baba7&hm=6d1fe0f4e5437b924eb5bd72d45e1c9c0dbd91a296d3a077781c583671b8bfa1&	|109.36562425000001	|16	|Fights, Minigames, Happy	||
|Wed Dec 13 2023 22:21:00 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Work Day	|bgm	|Bobby Prince	|Schwartz Gandhi	|binaries/Rise Of The Triad/Work Day by Schwartz Gandhi (7702cd7f-b205-47b9-b1cd-de8e599106e5).bin	|https://www.youtube.com/watch?v=f9WfHhuPrBI	|280	|11	|Interiors, Gloomy	||
|Wed Dec 13 2023 22:23:30 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Where Izit	|bgm	|Lee Jackson	|Sniperwave	|binaries/Rise Of The Triad/Where Izit by Sniperwave (225975a9-8ce3-47ca-8138-47179c18d64d).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030545709740103/WhereIzit.mp3?ex=658e20b2&is=657babb2&hm=5beb8f792e8e985adf7717bc7503061c1a88924e16af5791aeab35b6c2247851&	|70.875	|16	|Fights, Minigames	||
|Wed Dec 13 2023 22:28:03 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Hellero	|bgm	|Lee Jackson	|Cmellz	|binaries/Rise Of The Triad/Hellero by Cmellz (a522dd52-0c08-4bd3-98b5-a75eca52b20e).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030572473581628/Hellero.mp3?ex=658e20b9&is=657babb9&hm=e579b4e2ba546030411ebe002feed872eabaf811e95723ab8179c60f6ddd0f6e&	|109.55843852083332	|14	|Fights, Minigames	||
|Wed Dec 13 2023 22:30:48 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Evin Rude	|bgm	|Lee Jackson	|Mr_Rippe	|binaries/Rise Of The Triad/Evin Rude by Mr_Rippe (95349705-8964-429c-b5c5-d83557c7538f).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030586117656667/EvinRude.mp3?ex=658e20bc&is=657babbc&hm=ad5ccad2dc202915eea46f816c6a4aaeb78c083d39fc78c6f6278ee9bd560f23&	|48.857151	|14	|Lobbies and Shops, Interiors, Gloomy	||
|Wed Dec 13 2023 22:35:45 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Victory!	|bgm	|Lee Jackson	|Schwartz Gandhi	|binaries/Rise Of The Triad/Victory by Schwartz Gandhi (d3a5a2cf-8a96-4a42-bdb9-93ca2b67b285).bin	|https://www.youtube.com/watch?v=Ic3GtDLpNJo	|124.12512586111116	|12	|Lobbies and Shops, Exteriors, Happy	||
|Wed Dec 13 2023 22:38:20 GMT-0600 (Central Standard Time)	|Rise Of The Triad	|Here Boy	|bgm	|Bobby Prince	|Mr_Rippe	|binaries/Rise Of The Triad/Here Boy by Mr_Rippe (71fe7dcd-c94d-4315-a7ba-eb8ad1024480).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185030622377431120/HereBoy.mp3?ex=658e20c5&is=657babc5&hm=7ec4e9a04afe3d4fa37a9f77d5f320fc80ebc6aedc4c4dc8d283ef4ac27ab4c7&	|24.5	|10	|Lobbies and Shops, Minigames	||
|Fri Dec 15 2023 18:33:53 GMT-0600 (Central Standard Time)	|Final Fantasy VI	|Blackjack	|bgm	|Nobuo Uematsu	|OnlySpaghettiCode	|binaries/Final Fantasy VI/Blackjack by OnlySpaghettiCode (b35de4dc-e928-48f3-87fb-370cc247ff55).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1185405358890557543/Blackjack.mp3?ex=658f7dc5&is=657d08c5&hm=387bbe44bc1fe9fef9b15fabd712ea55ce86a45bb34b8f131b815418c3005f74&	|82.86204825	|13	|Exteriors, Happy	||
|Sat Dec 16 2023 22:50:45 GMT-0600 (Central Standard Time)	|Banjo-Kazooie	|Stop n Swop: Blue Egg	|bgm	|Grant Kirkhope	|UmedMuzl	|binaries/Banjo-Kazooie/Stop n Swop Blue Egg by UmedMuzl (4cb47b28-45e9-4eb2-9f12-0052f4d8b152).bin	|https://www.youtube.com/watch?v=alpa9iDnuaw	|66.0000055	|14	|Interiors, Gloomy, Calm	||
|Sun Dec 17 2023 13:47:15 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Cloud Cuckooland	|bgm	|Grant Kirkhope	|CaptainofGarbage	|binaries/Banjo-Tooie/Cloud Cuckooland by CaptainofGarbage (a5276b5b-8b04-497e-b710-1792ecfb357e).bin	|https://www.youtube.com/watch?v=DDNrMEjoKGQ	|126.71999999999998	|12	|Exteriors, Happy	||
|Sun Dec 17 2023 13:48:22 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Cloud Cuckooland (Central Cavern)	|bgm	|Grant Kirkhope	|CaptainofGarbage	|binaries/Banjo-Tooie/Cloud Cuckooland (Central Cavern) by CaptainofGarbage (807372cb-083a-4779-9e96-0e411d6977fe).bin	|https://www.youtube.com/watch?v=2OOoqYm_eX0	|137.739096	|6	|Interiors, Exteriors, Gloomy	||
|Sun Dec 17 2023 13:49:50 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Cloud Cuckooland (Inside the Cheese Wedge)	|bgm	|Grant Kirkhope	|CaptainofGarbage	|binaries/Banjo-Tooie/Cloud Cuckooland (Inside the Cheese Wedge) by CaptainofGarbage (826a94bb-d295-447c-99bd-165b10cbe998).bin	|https://www.youtube.com/watch?v=Q1Mb0BprqOw	|137.69561775	|6	|Interiors	||
|Sun Dec 17 2023 13:50:46 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Cloud Cuckooland (Inside the Pot o' Gold)	|bgm	|Grant Kirkhope	|CaptainofGarbage	|binaries/Banjo-Tooie/Cloud Cuckooland (Inside the Pot o Gold) by CaptainofGarbage (90f49d44-f67a-47f7-9dab-e437045ab082).bin	|https://www.youtube.com/watch?v=PZqeSKkgIAQ	|137.739096	|8	|Lobbies and Shops, Interiors, Calm	||
|Sun Dec 17 2023 13:51:44 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Cloud Cuckooland (Inside the Trash Can)	|bgm	|Grant Kirkhope	|CaptainofGarbage	|binaries/Banjo-Tooie/Cloud Cuckooland (Inside the Trash Can) by CaptainofGarbage (3b8f0bef-2979-4163-a4a9-e172a0d6dada).bin	|https://www.youtube.com/watch?v=oG05jYhQ7Xg	|126.72	|8	|Interiors, Gloomy	||
|Sun Dec 17 2023 14:30:37 GMT-0600 (Central Standard Time)	|Bomberman 64: The Second Attack!	|Lost Planet Alcatraz	|bgm	|Tomohiko Kira, Yasunori Mitsuda, Hidenobu Otsuki, Tomori Kudo, Hiroyo Yamanaka, Yoshitaka Hirota, Kenji Hiramatsu	|The Specialize	|binaries/Bomberman 64 The Second Attack/Lost Planet Alcatraz by The Specialize (ca400d07-3f7d-4869-9600-aef19d5380a6).bin	|https://www.youtube.com/watch?v=01cXBkCgfHA	|59.39625	|14	|Lobbies and Shops, Interiors, Exteriors	||
|Sun Dec 17 2023 16:45:57 GMT-0600 (Central Standard Time)	|Super Mario Galaxy 2	|Wild Glide Galaxy	|bgm	|Mahito Yokota	|Schwartz Gandhi	|binaries/Super Mario Galaxy 2/Wild Glide Galaxy by Schwartz Gandhi (8b1f5896-9c03-4a2c-b534-96775649bd8c).bin	|https://youtu.be/R1td81RUV84	|69.56437420208334	|11	|Exteriors, Minigames, Happy	|thx OSC for the thumbnail lol|
|Mon Dec 18 2023 12:56:13 GMT-0600 (Central Standard Time)	|Mario Kart: Double Dash!!	|Main Menu	|bgm	|Shinobu Tanaka, Kenta Nagata	|CaptainofGarbage	|binaries/Mario Kart Double Dash/Main Menu by CaptainofGarbage (9307a5b1-4b97-4ec9-9f83-8d31eb865dad).bin	|https://www.youtube.com/watch?v=ccNpFU0bit0	|41.142816	|14	|Lobbies and Shops, Interiors, Calm	||
|Tue Dec 19 2023 19:13:38 GMT-0600 (Central Standard Time)	|Final Fantasy XIV	|With Hearts Aligned	|bgm	|Masayoshi Soken	|Cmellz	|binaries/Final Fantasy XIV/With Hearts Aligned by Cmellz (0831e184-d1ef-40a3-99d1-e09044e8f4f3).bin	|https://www.youtube.com/watch?v=5suKWstUWvU	|140.48435364583332	|16	|Fights	||
|Wed Dec 20 2023 00:47:09 GMT-0600 (Central Standard Time)	|Snowboard Kids	|Dizzy Land	|bgm	|Isao Kasai, Tomohiko Sato	|UmedMuzl	|binaries/Snowboard Kids/Dizzy Land by UmedMuzl (0adfd249-ee34-4f23-886e-1a0b16cf913c).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1186992913662615583/DizzyLand.mp3?ex=6595444b&is=6582cf4b&hm=c20487939e6d539f84bec67f86c79b5b5ca807215ead8526926d7863f175a924&	|98.73130050000002	|12	|Exteriors, Happy	||
|Wed Dec 20 2023 02:53:21 GMT-0600 (Central Standard Time)	|Pokémon Stadium 2	|Delibird's Delivery	|bgm	|Hajime Wakai	|SirEnobMort	|binaries/Pokémon Stadium 2/Delibirds Delivery by SirEnobMort (596c6068-6501-4156-a3d0-aac3985564e0).bin	|https://youtu.be/iOkNIJnCfJ8	|18.321410250000003	|15	|Minigames, Happy, Calm	|Happy Holidays! 🎅|
|Wed Dec 20 2023 13:05:25 GMT-0600 (Central Standard Time)	|Hotel Mario	|Main Theme	|bgm	|Max Steiner	|Cash Money	|binaries/Hotel Mario/Main Theme by Cash Money (ab2da528-fc17-48fa-8b48-864ea725a594).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1187190574676193310/MainTheme.mp3?ex=6595fc61&is=65838761&hm=78e59b3137a6bdfc4039e342527997b2166f2ba563e9d8407997273c4d6a0495&	|45.923030999999995	|16	|Lobbies and Shops, Minigames, Happy	|Dear Meddling Monkeys,
The Kremlings and I have taken over DK Isle
Your bananas are now a permanent menu item in one of my seven Kremling hotels
I dare you to find them if you can!|
|Wed Dec 20 2023 20:14:11 GMT-0600 (Central Standard Time)	|Pikmin 2	|Giant Breadbug	|bgm	|Kazumi Totaka	|RandomFlyingMagikarp	|binaries/Pikmin 2/Giant Breadbug by RandomFlyingMagikarp (b780ad57-2933-440c-8010-639ace357162).bin	|https://youtu.be/r8ndwncg5Vw	|109.571319	|13	|Fights, Interiors, Exteriors, Happy, Gloomy	|Fixed the loop point (I think!) and added a youtube link.|
|Wed Dec 20 2023 20:55:57 GMT-0600 (Central Standard Time)	|The Legend of Zelda: A Link to the Past	|Majestic Castle (Storm)	|bgm	|Koji Kondo	|Schwartz Gandhi	|binaries/The Legend of Zelda A Link to the Past/Majestic Castle (Storm) by Schwartz Gandhi (6c65dc77-8a3d-48aa-a112-a7be70b6399e).bin	|https://youtu.be/90wbtX0ZygI	|86.81809750000001	|11	|Lobbies and Shops, Interiors, Gloomy	||
|Wed Dec 20 2023 21:33:34 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Terrydactyland	|bgm	|Grant Kirkhope	|CaptainofGarbage	|binaries/Banjo-Tooie/Terrydactyland by CaptainofGarbage (202a48a6-3725-4163-8f25-98905c9ee87b).bin	|https://www.youtube.com/watch?v=g8q6MUuTE0k	|131.2	|14	|Exteriors, Gloomy	||
|Wed Dec 20 2023 21:34:44 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Terrydactyland (Caves)	|bgm	|Grant Kirkhope	|CaptainofGarbage	|binaries/Banjo-Tooie/Terrydactyland (Caves) by CaptainofGarbage (60d6ef88-da50-461e-a970-5b008537a2a7).bin	|https://www.youtube.com/watch?v=xew2u4nJ3fY	|136.848523125	|9	|Interiors	||
|Wed Dec 20 2023 21:35:44 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Collect Jiggy	|majoritems	|Grant Kirkhope	|CaptainofGarbage	|binaries/Banjo-Tooie/Collect Jiggy by CaptainofGarbage (0e2aa5de-eb63-4d18-aae0-1990783d979e).bin	|https://www.youtube.com/watch?v=r5RoGozIvNQ	|1.9103292708333333	|15	|Collection, Happy	||
|Thu Dec 21 2023 11:47:03 GMT-0600 (Central Standard Time)	|Pikmin 2	|Giant Breadbug	|bgm	|Kazumi Totaka	|RandomFlyingMagikarp	|binaries/Pikmin 2/Giant Breadbug by RandomFlyingMagikarp (8ee95408-3e4f-4dde-8583-f774e089867c).bin	|https://www.youtube.com/watch?v=r8ndwncg5Vw	|109.70881886250001	|13	|Fights, Interiors, Exteriors, Happy, Gloomy	||Fixed the loop point. 
|Fri Dec 22 2023 12:17:35 GMT-0600 (Central Standard Time)	|Super Mario RPG: Legend of the Seven Stars	|Slope / Booster Hill	|bgm	|Yoko Shimomura	|CaptainofGarbage	|binaries/Super Mario RPG Legend of the Seven Stars/Slope  Booster Hill by CaptainofGarbage (78965db5-9201-494e-a470-851d79e1725e).bin	|https://www.youtube.com/watch?v=OXLd5o-tutE	|163.83213600000002	|15	|Exteriors, Minigames, Happy	||
|Fri Dec 22 2023 13:25:42 GMT-0600 (Central Standard Time)	|Paper Mario	|Forever Forest	|bgm	|Yuka Tsujiyoko	|The Specialize	|binaries/Paper Mario/Forever Forest by The Specialize (28956fce-8f00-437b-9071-9f043c64d419).bin	|https://www.youtube.com/watch?v=qlnMqv1vajI	|54.59454	|15	|Interiors, Exteriors, Gloomy	||
|Fri Dec 22 2023 19:33:00 GMT-0600 (Central Standard Time)	|Super Mario Sunshine	|Pianta Festival	|bgm	|Koji Kondo	|UmedMuzl	|binaries/Super Mario Sunshine/Pianta Festival by UmedMuzl (60329867-3fb7-421a-919c-d7b7a3371090).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1188065961669038090/PiantaFestival.mp3?ex=65992ba6&is=6586b6a6&hm=cf85db86f691cd121d38f62e2348390c493afbc03937b64e34c86738227a3ad0&	|62.127022249999996	|11	|Exteriors, Happy	||
|Mon Dec 25 2023 01:09:31 GMT-0600 (Central Standard Time)	|Luigi's Mansion	|Get Small Key	|majoritems	|Kazumi Totaka	|HavenKnight93	|binaries/Luigis Mansion/Get Small Key by HavenKnight93 (541e9181-298a-4c2a-8dbd-788e0ea8435b).bin	|https://www.youtube.com/watch?v=h0K5WYG4gyA	|1.375	|8	|Collection, Happy	||
|Tue Dec 26 2023 23:32:27 GMT-0600 (Central Standard Time)	|Luigi's Mansion	|E. Gadd's Laboratory	|bgm	|Kazumi Totaka	|HavenKnight93	|binaries/Luigis Mansion/E Gadds Laboratory by HavenKnight93 (b0961a27-6d97-4925-ae5a-2c2fcae7397f).bin	|https://www.youtube.com/watch?v=z2ZbUkqdnaU	|39.40036625	|10	|Lobbies and Shops, Exteriors, Minigames, Happy, Delisted	|The end part volume is now lowered from the test video.|
|Wed Dec 27 2023 13:16:14 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Witchyworld	|bgm	|Grant Kirkhope	|gloomy	|binaries/Banjo-Tooie/Witchyworld by gloomy (f18d8c0b-3366-46af-8334-a354585a9eaa).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1189662916430016572/Witchyworld.mp3?ex=659efaee&is=658c85ee&hm=515113cfba9523ac1d95082cbbd8d7b45ffc6095958b7d4fce0500ce86f96e1d&	|125.89917965625	|10	|Interiors, Exteriors, Gloomy	||Bass Timpani now uses the correct matching instrument from Banjo-Tooie
|Wed Dec 27 2023 13:17:54 GMT-0600 (Central Standard Time)	|Banjo-Tooie	|Targitzans Temple	|bgm	|Grant Kirkhope	|gloomy	|binaries/Banjo-Tooie/Targitzans Temple by gloomy (7e1b3aed-7c97-4944-a556-f628f88527ff).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1189662960491184249/TargitzansTemple.mp3?ex=659efaf8&is=658c85f8&hm=68653994b26f8e6582a280b5da595450f0df6be06ac46f80ba132194bdd0b7e9&	|164.2071640833333	|10	|Interiors, Gloomy, Calm	||Bass Timpani now uses the correct matching instrument from Banjo-Tooie
|Wed Dec 27 2023 14:47:18 GMT-0600 (Central Standard Time)	|ClayFighter 63 1/3	|Ghastly Graveyard	|bgm	|Richard Band, Rick Jackson	|The Specialize	|binaries/ClayFighter 63 13/Ghastly Graveyard by The Specialize (e33e9b01-faee-4460-934d-2ba2113074e4).bin	|https://www.youtube.com/watch?v=M4WF_eL0c70	|101.38230225	|14	|Fights, Interiors, Exteriors, Gloomy	||
|Thu Dec 28 2023 11:44:52 GMT-0600 (Central Standard Time)	|Banjo-Kazooie	|Boggy's Race	|bgm	|Grant Kirkhope	|gloomy	|binaries/Banjo-Kazooie/Boggys Race by gloomy (48108979-a039-4808-9a40-7c7cf8d51132).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1190028147744309339/BoggysRace.mp3?ex=65a04f14&is=658dda14&hm=1dc181daad61ede5bc1c1ee2959d819f7bd6abf58637e2b1c4805afd7ca378bd&	|62.666604	|13	|Minigames, Happy	||
|Fri Dec 29 2023 12:12:26 GMT-0600 (Central Standard Time)	|Final Fantasy: Mystic Quest	|City of Fire ~ Faeria	|bgm	|Yasuhiro Kawakami	|Snolid Ice	|binaries/Final Fantasy Mystic Quest/City of Fire ~ Faeria by Snolid Ice (37fc5d5d-b064-4681-b454-8e7cfddc2cd0).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1190379941662052492/CityofFireFaeria.mp3?ex=65a196b6&is=658f21b6&hm=36f3284a249695f8aa75a410188bb1bfe60b95c5ab4acfcfffafe0d8cadb598f&	|53.971995	|11	|Lobbies and Shops, Exteriors, Happy	||
